id,author_username,author_location,author_description,author_created,author_followers,author_following,author_favourites,author_verified,date,text,retweets,likes,isRetweet
1713273696599650711,KAgbesii,"North West, England",ɪ ᴀᴍ ᴀ ᴡʀɪᴛᴇʀ || ᴘᴏʟɪᴛɪᴄᴀʟ ᴀᴄᴛɪᴠɪꜱᴛ || ʏᴏᴜᴛʜ ᴀᴄᴛɪᴠɪꜱᴛ || ʀᴇꜱᴇᴀʀᴄʜᴇʀ || @officialNDCGh || ᴍᴇᴍʙᴇʀ@Tw_Democrat|| @HonAgbesi || ʀᴛꜱ≠ᴇɴᴅᴏʀꜱᴇᴍᴇɴᴛ||CYBER SECURITY||,Fri Jan 31 20:51:28 +0000 2014,5942,2908,22608,false,Sat Oct 14 19:20:55 +0000 2023,"I visited Sogakope and Sokpoe, two of the communities along the Volta River, affected by the spillage of the Akosombo Dam.  

I urged the VRA to expedite efforts to provide the communities, facilities and residents dislocated by the floods with immediate relief support. https://t.co/SZvEoeCTzS",22,59,false
1528287444612808704,anarfi_siaw,Global,"Group Talent Manager | HR & Strategy | Ɔdadeɛ’14 | UGBS ‘19 | VANDAL| Ex @SeoinAfrica, @KosmosEnergy |   RTs/Likes ≠ Endorsement",Thu Apr 26 17:23:09 +0000 2012,3253,3139,41704,true,Sun May 22 08:11:35 +0000 2022,"Well wishes to all those affected by the floods. I’m lucky cos the whole Accra girls, Roman ridge, Pigfarm, parts of Mamobi sits on a hill, the rains slopes down. Making it resistant to floods. Call it names but‍♂️

I can’t say for Dzorwulu cos the meaning of the name tells you‍♂️",2,14,false
1716197666370015642,kpessawhyte,"Accra, Ghana",Published works: https://t.co/E1GKYP02kJ A Better World is Possible !,Wed Jun 18 10:38:30 +0000 2014,14881,468,195,false,Sun Oct 22 20:59:43 +0000 2023,"Some of my friends and I visited a number of communities in Shai-Osudoku District affected by the floods from the VRA water spillage. We provided some relief items to the victims; but much more supplies are needed to ameliorate the human suffering, and to avert health crisis. https://t.co/oukaciT6Bf",5,34,false
1713581270259716490,hakiiso_1,OGBOJO ADENTA,Health Service Administrator/ Believe in God/Real Madrid/Akrodie/Ahafo/Ghana,Fri Sep 08 15:35:56 +0000 2017,148,702,5014,false,Sun Oct 15 15:43:06 +0000 2023,"People, let's help the residents of Mepe who have been affected by the floods from the spillage of Akosombo dam. They really need our support https://t.co/53rA3oApEA",0,0,false
1529026653426536450,GIJ_Live,"Accra, Ghana",The Best Communication School In West Africa • GIJ • @GIJ_SRC voiceofgij@gmail.com,Tue Feb 15 17:34:27 +0000 2022,391,64,550,false,Tue May 24 09:08:56 +0000 2022,"level 100 students of the institute still insist those not affected by the flood should write the exams as they are already on their campuses waiting for the papers.  

/Kasoa/Accra/Flood/ https://t.co/kUf4jyM6qN",4,20,false
1713952756585603125,crighana,"Accra, Ghana","We are an NGO committed to the promotion and protection of the inherent dignity of every child, realization of their fundamental rights and their development",Wed Aug 03 12:01:15 +0000 2016,275,167,479,false,Mon Oct 16 16:19:15 +0000 2023,"Dam spillage: @crighana committed to providing immediate support to children affected by flood 

 https://t.co/zAn0giJBGW

#AnAdultIsAChildWhoHasSurvived #Children #Flood #3NewsGH",2,8,false
1724814188399202652,BesiabaAM25,"Shama, Ghana","I believe what I believe, it's what makes me who I am...",Thu Mar 31 22:14:01 +0000 2011,3781,1228,22770,false,Wed Nov 15 15:38:42 +0000 2023,"""Government has budgeted an amount of GH¢220 million to support the relief phase for the communities affected by the Akosombo spillage as well as floods upstream in the Oti, Savannah, and Bono-East Regions. "" - Hon. Ken Ofori-Atta 
#2024Budget #StabilityWithGrowth #GhanaOnTrack",0,0,false
1712443076961006050,iamfluud,Akosombo,"Publicist for @kniilante , Road Man, Writer, Content Producer, Brand Promoter, Liverpool, Grill Man, Tour Curator.",Tue Jan 06 10:59:52 +0000 2015,345,303,6801,false,Thu Oct 12 12:20:19 +0000 2023,"My sincere sympathy to my people in the Volta Region and along the Volta Lake affected in any way by the floods caused by the VRA - Dam spillage.

Seeing videos online breaks my heart 

Strength and Hope 

#FLUUD",1,0,false
1713124059205026185,jnbawole,"Accra, Ghana",Professor of Public Administration & Management and Dean at University of Ghana Business School. Passionate about mentoring next generation of researchers,Wed Aug 25 10:55:37 +0000 2010,8116,1342,606,false,Sat Oct 14 09:26:18 +0000 2023,"I stand with flood victims in parts of Greater Accra, Eastern and Volta regions! Take action, Government!! 

Akosombo Dam spillage: 7 districts hit by floods …farmlands, houses, other properties affected in Greater Accra, Eastern, Volta regions https://t.co/rWQMDsIPUT",1,9,false
1729496223025877346,MontMineral,"Accra, Ghana","Natural Mineral Water
100% recyclable
Available at Supermarkets near you",Wed Jan 10 11:25:15 +0000 2018,38,38,91,false,Tue Nov 28 13:43:26 +0000 2023,"Staying hydrated is essential for good health, and there are so many delicious and refreshing ways to do it with Mont Water! 

We’re curious to know: How do you like to stay hydrated with Mont Water? #montwater #dontdrinkalone #stayhydrated https://t.co/hP9EXuCHC1",1,7,false
1678334641072119808,ena_taye,"University of Ghana , Ghana","EAFYI Ambassador||Environnemental Activist
Ornithologist||Conservationist||Ecologist|| Ecosystem services assessment|| Biologist",Tue Jul 24 09:06:23 +0000 2012,489,836,2228,false,Mon Jul 10 09:25:35 +0000 2023,"The situation at the Densu lagoon is dire.
The outlet to the sea has shifted and caused great damage. Erosion has push the coastline further inward. Apparently 9 school children have lost their lives already. It is not a good idea to build in waterways. https://t.co/PbtFJjNBu1",0,1,false
1715817602151330223,Sketoze,,Production Engineer and Energy Professional. Keep the lights on,Thu Jun 10 13:53:01 +0000 2010,760,680,597,false,Sat Oct 21 19:49:29 +0000 2023,"If they were diligently ensuring no waterway encroachment/persistently putting out disclaimer(s) on villages or properties in water ways, when an emergency spillage is done, and such properties are submerged… they would have been exonerated!",0,0,false
1733944582897860639,Mankind_Fritz,"Accra, Ghana",|Public Relations Student |Diplomacy Enthusiast |  Writer |Poet|P.R.O @commssaupsa,Thu Jul 14 07:10:50 +0000 2022,38,263,369,false,Sun Dec 10 20:19:38 +0000 2023,"@_tackina @ziecity It sounds like you and water need to go your separate ways. Maybe it's time to see other beverages?
How about a steamy romance with coffee or a sparkling fling with soda?
 Remember, you deserve to be in a healthy and refreshing relationship",0,5,false
1718309061865668938,NaNaTrigger2,"4,Dakar Street,Accra, Ghana",Celebrity Blogger/Night Life/ Publicist/Events & Promotions/ Lifestyle/Entertainment News # +233243552207,Fri Feb 21 03:30:03 +0000 2020,1850,2156,39380,false,Sat Oct 28 16:49:39 +0000 2023,"The Ghana Association of Barbers and Barbering Salon Owners Partner With Media General to provide free haircuts to the affected flood victims of the Akosombo Dam spillage in Mepe

Ga Manye HEIS HIM WHAT A GOAL
Bellingham 330 Million 
https://t.co/yZCjFDK8zF",6,19,false
1719998760896418276,DarksRoll,Ghana,"Love for life, beautiful sights, good food and environmental advocate.",Wed Mar 20 10:46:43 +0000 2019,543,713,4216,false,Thu Nov 02 08:43:55 +0000 2023,Zoomlion Ghana Limited in collaboration with VECTORPES company limited is fumigating the North Tongu district to help the flood victims avoid any sanitation related diseases. Kudos to them. #floods #GoodNightTwitterWorld @3news_com @ZoomlionLtd @vectorpesgh https://t.co/BXQyNdhvL7,6,14,false
1572663708605874176,AkwasciF,"Accra, Ghana","love music
Love football 
#realmadrid
HALA MADRID",Tue May 04 22:23:43 +0000 2021,91,563,20045,false,Wed Sep 21 19:07:01 +0000 2022,"Fabián Vargas: ""I was raising money for flood victims and asked Messi for his shirt at kick off but forgot after the game. After he came to our locker room and said: 'These are the shirts I collected for you'. It was shirts from Xavi, Iniesta, Dani Alves, Pique and Puyol!"" https://t.co/HZz44td0Es",0,1,false
1727443711905206761,LajnaGh,Ghana,Official Account of the Ahmadiyya Muslim Women's Association Ghana,Wed Jul 18 16:09:58 +0000 2018,363,44,296,false,Wed Nov 22 21:47:29 +0000 2023,"Alhamdulilah, A donation was made by the Lajna Ima'illah Ghana on the 17th of November, 2023 to City Tv to be presented to the flood victims at Mepe in the Volta region. The assorted items were worth Ghc 4000 and an additional cash amount of Ghc 1000. https://t.co/KsKH6uhWsT",2,8,false
1508134951853699079,IzaicKumy,Dansoman,"6’7ft, PROCESS ENGINEER. |TINTECH |(contact me for all ur iphone needs, from its accesories to the phone itself at cool prices| (0266380753, 0248728453)",Wed Jul 11 11:54:12 +0000 2012,6603,5821,22784,false,Sun Mar 27 17:32:46 +0000 2022,"I flow so hard , me fans ey3 flood victims.
               ~ Delay  2022",0,2,false
1584800419821539328,Iam_Frimpong,"Texas, USA","Sociologist || Activists || Communicator || Social Capitalist || NPP Loyalist || Retweet, Likes ≠ Endorsement",Tue Apr 06 20:20:11 +0000 2021,4294,1916,16969,false,Tue Oct 25 06:53:58 +0000 2022,"Minister for Lands and Natural Resources and Member of Parliament for Damongo Constituency, Hon. @SamuelAJinapor visited and made a personal donation of some relief items to flood victims in Buipe, Central Gonja District. https://t.co/zzvfA6fSSP",1,5,false
1720217261993017636,Rotary9104,Ghana,"Official Twitter Account of @rotary international District 9104, Ghana",Wed Jul 05 21:12:16 +0000 2023,142,8,27,false,Thu Nov 02 23:12:10 +0000 2023,"@rotary9104 District Governor, @dg23dave9104 expressed their commitment to assisting flood victims and providing professional support like health screening. @ghanaredcross received the donation and expressed gratitude for the aid.
#rotaryisgood #D9104 #Rotary #Rotaract #akosombo https://t.co/P1vVrIuH25",0,2,false
1584168279504916481,dahray03,Somewhere On Earth,,Tue Jun 12 15:37:17 +0000 2018,1271,1888,5661,false,Sun Oct 23 13:02:04 +0000 2022,"This man here is the currently employed by this administration that has done nothing for the flood victims, and they are campaigning to retain power, if you vote for them, anything wet your eyes see you deserve am without sympathy",1,1,false
1625184346461114368,EFLFighters,Ghana,"Official Account of the Economic Fighters League (Fighters). Join us to fight for Truth, Social Justice & Economic Democracy. #Nkrumahism #Ghana #PanAfricanism",Wed Jun 22 15:21:06 +0000 2016,3478,235,1509,false,Mon Feb 13 17:25:17 +0000 2023,"Every battle we have engaged in, whether it be to help flood victims in Upper East, supporting Ghanaian law students in their battle against an unfair system, demonstrating in solidarity with struggles in Sudan, Uganda and other African countries...

3/10 https://t.co/IfgeXRlGua",0,4,false
1716197666370015642,kpessawhyte,"Accra, Ghana",Published works: https://t.co/E1GKYP02kJ A Better World is Possible !,Wed Jun 18 10:38:30 +0000 2014,14881,468,195,false,Sun Oct 22 20:59:43 +0000 2023,"Some of my friends and I visited a number of communities in Shai-Osudoku District affected by the floods from the VRA water spillage. We provided some relief items to the victims; but much more supplies are needed to ameliorate the human suffering, and to avert health crisis. https://t.co/oukaciT6Bf",5,34,false
1461969855016542209,UnitedWayGhana,Ghana,"United Way fights for the health, education and financial stability of every person in every community.",Wed Jun 08 10:07:26 +0000 2011,593,580,1075,false,Sat Nov 20 08:09:10 +0000 2021,"can fish, oil , oat etc. 
All hope is not lost 
#SDG #Support #floodvictims #Anlodistrict",0,0,false
1528349114144104450,PrayForGh,"Upper East, Ghana","SDGs, Social Commentator and Human Rights Advocate. I believe in Ghana, Man UTD and I love my Ghana Jollof. @stonebwoy",Wed May 13 15:34:57 +0000 2015,11602,5080,128929,false,Sun May 22 12:16:38 +0000 2022,"Dear @Joy997FM @JoyNewsOnTV @Nuetey, 

What happened to some flood victims of yesterday’s torrential rains! #JoyMiddayNews 

https://t.co/El9gkg8HUT",1,1,false
1671176875958325250,detellebrokers,"Shiashie Zion House,East Legon","Property Managers|Brokers|Building Materials Sales|Property Rentals & Sales| Land Title Search & Registration .

contact us on 0550272222/ 0550272722",Wed Apr 26 15:34:28 +0000 2023,225,217,2128,false,Tue Jun 20 15:23:10 +0000 2023,"Lets share to help reduce the number of flood victims yearly. @tv3_ghana @Citi973 @nad

Follow us for more #realestate related tips. Contact us on 0550277272/0550272722 or visit https://t.co/2wFIKpj8pc for the best properties.  
 aunty naa| Anas| sarkodie| Tonto Dikeh https://t.co/eaiaq1ZUFI",1,3,false
1722896309542158499,adansitravels,136 La Bawaleshie Road,"Ghana’s leading Travel Agency✈ with the best deals to USA, Europe, Asia and Africa for individuals, groups and families. DM or call us now on +233556310404",Wed Sep 04 20:37:51 +0000 2013,1085,83,1820,false,Fri Nov 10 08:37:44 +0000 2023,"Today is for the people of Mepe &amp; Sokpoe! 

Our mission is to deliver donated relief items to victims of the recent dam spillage! 

A big thank you to all who contributed! 

#damspillage #floodvictims #donation #akosombo #travel https://t.co/L80IPgCbOc",0,1,false
1714590984107880716,KAgbesii,"North West, England",ɪ ᴀᴍ ᴀ ᴡʀɪᴛᴇʀ || ᴘᴏʟɪᴛɪᴄᴀʟ ᴀᴄᴛɪᴠɪꜱᴛ || ʏᴏᴜᴛʜ ᴀᴄᴛɪᴠɪꜱᴛ || ʀᴇꜱᴇᴀʀᴄʜᴇʀ || @officialNDCGh || ᴍᴇᴍʙᴇʀ@Tw_Democrat|| @HonAgbesi || ʀᴛꜱ≠ᴇɴᴅᴏʀꜱᴇᴍᴇɴᴛ||CYBER SECURITY||,Fri Jan 31 20:51:28 +0000 2014,5942,2908,22608,false,Wed Oct 18 10:35:20 +0000 2023,NDC appeals to the international community to support flood victims https://t.co/6dZ2CGbMNi via @The Chronicle News Online,0,1,false
1577968551956291584,Graphicgh,"Accra, Ghana","Official News Website of the Graphic Communications Group Ltd, Ghana's Premier and Most Credible News Media Company since the 1950s.",Fri Oct 26 01:20:06 +0000 2012,240300,207,1695,true,Thu Oct 06 10:26:34 +0000 2022,NADMO goes to aid of Weija flood victims https://t.co/jhw9owC8an,1,7,false
1638895841992757248,OfficerReginald,"Accra, Ghana","||Student activist,advocate and Diplomat||Global Change Maker||Social Entrepreneur||Good Communicator|| ||Sapiosexual ||President of Ghana 2052||",Thu Sep 06 01:23:48 +0000 2018,651,248,5677,false,Thu Mar 23 13:29:52 +0000 2023,"The rains will soon come, Can we start dredging our drainage systems or we’re waiting to compensate our flood victims with rice and oil? Our government must be proactive. Flooding should be a natural disaster and not a normal phenomenon. 
#mahama #nanaaddo",0,3,false
1426378763965698052,QuaquFrimpong,"Accra,Ghana",||GHANA || |@honkenagy| |@FCBarcelona| |@AsanteKotoko_SC| |@ManCity|,Sat Dec 01 19:17:16 +0000 2012,512,811,70382,false,Sat Aug 14 03:02:52 +0000 2021,"@LardiAwuni she visited the flood victims and funeral so what? What benefits is it going to bring to the people? Have you guys thought of it? In her tweet she didn't even mention a single thing she's going to do to help curb the flood problems, she just tweeted for you to know, that's it!",0,1,false
1525083228985597952,afglobalradio,"Airport, Ghana","Online radio station with a global outlook on the diverse positive narratives of Africa, the African diaspora & Global Africa. Listen live using link in bio.",Thu Mar 21 10:38:57 +0000 2019,319,114,828,false,Fri May 13 11:59:11 +0000 2022,"In #Tanzania, plans are far advanced to overhaul the education system and in #Botswana, preliminary census report shows a slight increase in population. 
On Good News, neighbors reach out to homeless flood victims in South Africa and Tanzania to buy ARV’s from #Uganda.",1,2,false
1532846963321974785,pipsrida,"Accra, Ghana",I'm that FXTrader...,Tue Apr 23 10:55:42 +0000 2013,114,156,1512,false,Fri Jun 03 22:09:29 +0000 2022,"Sarkodie : Nana, so you mean the National Cathedral will fix the floods?
Nana Addo : Yes oo..we'll pray inside the Cathedral so that God will clear our drains for us.. #accrafloods https://t.co/qoILkoucAI",5,66,false
1531912747885158401,gripe_official,Ghana,"We are a team of private companies, implementing innovative & sustainable plastic waste management in Ghana. Jump on the bandwagon!",Sat Dec 01 16:12:25 +0000 2018,5653,89,2042,false,Wed Jun 01 08:17:15 +0000 2022,"The rains are back in full swing and so are the #plastics we dispose into our #environment. Check out these 3 simple steps to responsibly dispose of your plastics so they do not come back to #flood us.

#GRIPE♻️ #playyourpart #siesiewofie #Circularity #responsibleconsumption #sdg https://t.co/zq5DD9CINQ",8,10,false
